Date,Customer_ID,,Quantity,Sales_Amount
13/06/2016,5663,,1,11.94
13/06/2016,5663,,1,10.88
13/06/2016,5663,,1,13.58
13/06/2016,5663,,1,4.38
13/06/2016,5663,,1,15.38
13/06/2016,20455,,1,3.74
13/06/2016,16471,,1,2.59
13/06/2016,6502,,1,17.66
13/06/2016,6502,,1,5.32
13/06/2016,6502,,1,10.5
13/06/2016,6502,,1,7.81
13/06/2016,16117,,1,12.32
13/06/2016,14949,,1,12.09
13/06/2016,13240,,1,12.96
13/06/2016,13240,,1,1.36
13/06/2016,2646,,1,2.33
13/06/2016,21335,,1,3.13
13/06/2016,17559,,1,5
13/06/2016,16804,,1,11.93
13/06/2016,16804,,1,20.37
13/06/2016,16571,,1,7.92
13/06/2016,19861,,1,2.06
13/06/2016,19861,,2,2.33
13/06/2016,1505,,1,3.13
13/06/2016,1505,,2,6.87
13/06/2016,1505,,2,10.37
13/06/2016,1505,,1,4.38
13/06/2016,1505,,1,4.3
13/06/2016,16933,,1,2.59
13/06/2016,16933,,1,10.88
13/06/2016,17431,,1,20.64
13/06/2016,17431,,1,6.8
13/06/2016,10137,,3,3.72
13/06/2016,10137,,1,5.01
13/06/2016,5622,,2,13.5
13/06/2016,13452,,1,2.68
13/06/2016,17470,,1,16.37
13/06/2016,19868,,1,13.12
13/06/2016,17120,,1,1.06
13/06/2016,17120,,1,24.43
13/06/2016,17586,,1,31.12
13/06/2016,17586,,1,5.56
13/06/2016,19289,,1,4.81
13/06/2016,19289,,1,5.19
13/06/2016,17120,,1,17.46
13/06/2016,17151,,1,7.1
13/06/2016,18845,,2,9.06
13/06/2016,18845,,1,3.38
13/06/2016,18845,,1,24.67
13/06/2016,15105,,1,6.75
13/06/2016,15105,,1,25.38
13/06/2016,7235,,1,7.17
13/06/2016,16067,,1,3.9
13/06/2016,16067,,1,1.88
13/06/2016,1795,,2,21.78
13/06/2016,1795,,2,14.34
13/06/2016,13723,,1,8.49
13/06/2016,13723,,1,25.91
13/06/2016,8076,,1,8.87
13/06/2016,8076,,1,2.11
13/06/2016,17289,,1,184.52
13/06/2016,17289,,1,16.62
13/06/2016,17289,,1,1.86
13/06/2016,17289,,2,36.97
13/06/2016,17289,,1,6.07
13/06/2016,17289,,2,7
13/06/2016,11548,,1,8.98
13/06/2016,11548,,1,4.3
13/06/2016,2092,,1,12.08
13/06/2016,2092,,1,2.06
13/06/2016,10622,,1,2.78
13/06/2016,10622,,1,9.4
13/06/2016,10622,,1,4.19
13/06/2016,10622,,1,26.37
13/06/2016,236,,1,8.75
13/06/2016,5888,,1,8.98
13/06/2016,5888,,1,22.62
13/06/2016,5888,,1,62.27
13/06/2016,17578,,1,18.69
13/06/2016,9104,,1,7.98
13/06/2016,21292,,1,3.82
13/06/2016,21292,,2,3.54
13/06/2016,21292,,2,9.24
13/06/2016,21914,,1,13.79
13/06/2016,21914,,1,7.44
13/06/2016,17375,,1,11.05
13/06/2016,17375,,1,4.94
13/06/2016,21417,,1,3.63
13/06/2016,3694,,1,7.46
13/06/2016,18947,,1,18.18
13/06/2016,13662,,1,7.77
13/06/2016,13662,,1,6.31
13/06/2016,17443,,1,2.43
13/06/2016,17443,,1,3.3
13/06/2016,1320,,1,15.86
13/06/2016,1320,,1,5.69
13/06/2016,1320,,1,6.06
13/06/2016,1320,,3,3.65
13/06/2016,1320,,1,24.21
13/06/2016,15285,,1,1.36
13/06/2016,15285,,1,16.29
13/06/2016,15285,,1,5.46
13/06/2016,15419,,1,4.57
13/06/2016,7743,,3,0.86
13/06/2016,9964,,1,3.18
13/06/2016,16723,,1,17.54
13/06/2016,16723,,1,36.41
13/06/2016,16723,,2,3.53
13/06/2016,16723,,1,15.15
13/06/2016,16723,,1,16.5
13/06/2016,15107,,100,4.09
13/06/2016,15107,,1,6.44
13/06/2016,15107,,1,8.18
13/06/2016,3949,,1,13.98
13/06/2016,3949,,2,9.36
13/06/2016,3949,,1,4.68
13/06/2016,3949,,3,3.1
13/06/2016,3949,,1,0.04
13/06/2016,9760,,1,6.75
13/06/2016,9760,,1,11.94
13/06/2016,9760,,1,24.06
13/06/2016,9760,,1,24.93
13/06/2016,18776,,1,3.12
13/06/2016,16758,,1,2.31
13/06/2016,6177,,1,6.5
13/06/2016,10287,,2,25.26
13/06/2016,10287,,1,4.54
13/06/2016,10287,,2,7.44
13/06/2016,10287,,2,12.06
13/06/2016,10287,,2,6.51
13/06/2016,10287,,1,16.8
13/06/2016,10287,,1,6.07
13/06/2016,6446,,3,6.09
13/06/2016,8809,,1,14.58
13/06/2016,8809,,1,2.33
13/06/2016,20015,,1,6.75
13/06/2016,20015,,1,5.38
13/06/2016,13173,,1,5.46
13/06/2016,20702,,1,14.43
13/06/2016,18322,,1,29.31
13/06/2016,18322,,1,3.13
13/06/2016,18322,,3,3.65
13/06/2016,18322,,1,12.79
13/06/2016,18322,,1,9.39
13/06/2016,18322,,1,12.87
13/06/2016,18322,,4,44.62
13/06/2016,18322,,1,26.14
13/06/2016,18322,,2,7.27
13/06/2016,10004,,1,23.59
13/06/2016,10004,,3,45.66
13/06/2016,10004,,2,99.19
13/06/2016,13184,,1,4.75
13/06/2016,13184,,1,6.75
13/06/2016,20015,,0.34,11.69
13/06/2016,14417,,1,2.17
13/06/2016,14417,,1,18.63
13/06/2016,11565,,1,2.58
13/06/2016,11565,,1,8.46
13/06/2016,11035,,1,10.06
13/06/2016,20173,,1,10.02
13/06/2016,19300,,1,14.75
13/06/2016,19300,,1,7.44
13/06/2016,16789,,1,1.27
13/06/2016,16789,,2,40.2
13/06/2016,20189,,1,8.38
13/06/2016,10008,,1,6.35
13/06/2016,10008,,1,5.38
13/06/2016,10008,,1,8.87
13/06/2016,10008,,1,3.74
13/06/2016,5585,,1,2.11
13/06/2016,5585,,1,2.19
13/06/2016,5585,,1,2.13
13/06/2016,20432,,3,1.42
13/06/2016,9499,,1,7.51
13/06/2016,9499,,2,9.93
13/06/2016,18983,,1,2.84
13/06/2016,18983,,1,9.39
13/06/2016,18983,,2,7.94
13/06/2016,18983,,1,3.82
13/06/2016,18983,,2,27.8
13/06/2016,14333,,1,12.18
13/06/2016,17743,,1,4.57
13/06/2016,13385,,1,6.25
13/06/2016,13385,,1,39.29
13/06/2016,13202,,1,3.74
13/06/2016,13937,,1,6.35
13/06/2016,13937,,1,6.75
13/06/2016,13937,,1,7.1
13/06/2016,14011,,1,2.37
13/06/2016,13301,,1,20.82
13/06/2016,13301,,1,4.19
13/06/2016,13301,,1,9.66
13/06/2016,13301,,1,4.46
13/06/2016,13471,,2,9
14/06/2016,7887,,1,3.74
14/06/2016,7887,,1,2.06
14/06/2016,9992,,1,5.12
14/06/2016,18786,,1,20.1
14/06/2016,10178,,1,24.87
14/06/2016,10178,,1,4.06
14/06/2016,18835,,2,18.06
14/06/2016,18835,,2,4.06
14/06/2016,18835,,1,5.97
14/06/2016,18835,,1,25.18
14/06/2016,18835,,1,9.23
14/06/2016,18835,,3,64.97
14/06/2016,20065,,1,9.13
14/06/2016,17113,,1,22.47
14/06/2016,17113,,2,3.82
14/06/2016,17113,,2,4.44
14/06/2016,17933,,1,2.11
14/06/2016,10509,,1,6.69
14/06/2016,13408,,1,7.71
14/06/2016,18159,,1,8.97
14/06/2016,18159,,2,13.61
14/06/2016,18159,,1,11.02
14/06/2016,18159,,1,6.03
14/06/2016,18159,,2,12.11
14/06/2016,18159,,3,20.75
14/06/2016,18159,,2,6
14/06/2016,18159,,1,3.41
14/06/2016,17717,,1,7.98
14/06/2016,3630,,3,3.72
14/06/2016,3630,,2,4.98
14/06/2016,3630,,1,16.8
14/06/2016,3630,,1,22.73
14/06/2016,19343,,1,4.57
14/06/2016,19343,,1,7.23
14/06/2016,19343,,1,8.87
14/06/2016,13616,,1,7.23
14/06/2016,19894,,1,26.57
14/06/2016,17509,,1,22.47
14/06/2016,17509,,3,25.7
14/06/2016,16905,,1,1.62
14/06/2016,16905,,1,2.19
14/06/2016,13280,,2,58.08
14/06/2016,13280,,1,18.32
14/06/2016,13280,,2,10
14/06/2016,3834,,1,4
14/06/2016,3834,,1,3.41
14/06/2016,3834,,1,28.58
14/06/2016,17207,,3,11.42
14/06/2016,11554,,1,3.81
14/06/2016,11554,,1,4.57
14/06/2016,11554,,1,6.96
14/06/2016,17602,,1,2.59
14/06/2016,19561,,1,3.12
14/06/2016,19561,,1,7.81
14/06/2016,9719,,1,1.65
14/06/2016,15019,,1,8.46
14/06/2016,15019,,2,8.18
14/06/2016,15019,,1,4.44
14/06/2016,16676,,1,3.74
14/06/2016,21297,,2,5.8
14/06/2016,18097,,2,9
14/06/2016,18097,,2,13.61
14/06/2016,18097,,2,9.4
14/06/2016,18097,,2,6.6
14/06/2016,18097,,2,7.5
14/06/2016,18097,,2,12.27
14/06/2016,18097,,1,5.64
14/06/2016,8123,,2,16.34
14/06/2016,8123,,1,5.87
14/06/2016,8123,,4,8.83
14/06/2016,19242,,1,13.62
14/06/2016,15712,,1,7.23
14/06/2016,15969,,1,11.18
14/06/2016,15969,,1,23.16
14/06/2016,15969,,2,27.8
14/06/2016,2050,,1,7.5
14/06/2016,2050,,1,4.06
14/06/2016,15568,,3,5.73
14/06/2016,15568,,3,8.88
14/06/2016,17085,,1,3.25
14/06/2016,21109,,1,7.23
14/06/2016,21109,,1,2.88
14/06/2016,18393,,1,4.57
14/06/2016,18393,,1,8.46
14/06/2016,2808,,1,10.85
14/06/2016,2808,,1,3.41
14/06/2016,17446,,1,3.12
14/06/2016,17446,,1,3.31
14/06/2016,17446,,1,2.75
14/06/2016,15553,,1,10.29
14/06/2016,15553,,1,8.77
14/06/2016,17601,,1,3.68
14/06/2016,8264,,2,5.8
14/06/2016,8264,,1,7.23
14/06/2016,8264,,1,6.44
14/06/2016,11293,,1,24.95
14/06/2016,18485,,1,2.71
14/06/2016,18485,,1,1.56
14/06/2016,18485,,2,1.75
14/06/2016,18485,,13,5.67
14/06/2016,18485,,1,7.68
14/06/2016,18485,,1,5.56
14/06/2016,7001,,1,8.32
14/06/2016,17653,,1,5.19
14/06/2016,17653,,1,5.64
14/06/2016,18389,,1,3.97
14/06/2016,1665,,1,23.33
14/06/2016,16858,,1,6.92
14/06/2016,20713,,1,8.46
14/06/2016,20713,,1,14.25
14/06/2016,16138,,1,10.83
14/06/2016,16138,,1,8.93
14/06/2016,16138,,1,49.56
14/06/2016,16138,,2,18.67
14/06/2016,16138,,1,5.76
14/06/2016,16138,,1,6.54
14/06/2016,17891,,1,9.62
14/06/2016,7314,,1,2.91
14/06/2016,10611,,1,21.12
14/06/2016,1873,,1,5.69
14/06/2016,1873,,1,22.46
14/06/2016,15531,,1,6.75
14/06/2016,19278,,1,13.37
14/06/2016,13986,,2,17.13
14/06/2016,13986,,2,17.97
14/06/2016,13986,,2,19.23
14/06/2016,13986,,2,6.27
14/06/2016,13986,,1,9.35
14/06/2016,13986,,2,14.82
14/06/2016,13986,,2,3.36
14/06/2016,10094,,2,6.82
14/06/2016,18308,,1,6
14/06/2016,15637,,1,26.67
14/06/2016,15637,,1,5.69
14/06/2016,15637,,3,14.89
14/06/2016,15637,,3,6.25
14/06/2016,15637,,1,9.39
14/06/2016,15637,,3,24.51
14/06/2016,15637,,3,144.57
14/06/2016,15637,,1,6.07
14/06/2016,10871,,1,6.92
14/06/2016,10871,,1,4.79
14/06/2016,45,,3,12.11
14/06/2016,16549,,1,21.95
14/06/2016,11367,,1,2.62
14/06/2016,11367,,3,11.58
14/06/2016,15989,,1,3.62
14/06/2016,15989,,3,11.37
14/06/2016,16683,,2,9
14/06/2016,16683,,1,8.25
14/06/2016,16683,,4,16.05
14/06/2016,16683,,2,32.91
14/06/2016,16683,,6,15.63
14/06/2016,16683,,4,14.13
14/06/2016,16683,,2,37.63
14/06/2016,16683,,1,5.04
14/06/2016,16683,,1,3.51
14/06/2016,13236,,1,22.44
14/06/2016,18806,,1,13.44
14/06/2016,16548,,3,157.88
14/06/2016,16548,,1,17.68
14/06/2016,17236,,1,62.16
14/06/2016,17236,,1,20.46
14/06/2016,17704,,1,7.23
14/06/2016,17704,,1,3.63
14/06/2016,16486,,1,4.11
14/06/2016,16486,,1,3.34
14/06/2016,16486,,1,6.39
14/06/2016,11452,,1,19.63
14/06/2016,21934,,1,9.75
14/06/2016,21934,,1,5.19
14/06/2016,7417,,1,9.96
14/06/2016,13382,,1,9.75
14/06/2016,13382,,1,7.1
14/06/2016,15685,,1,7.02
14/06/2016,10910,,1,8.64
14/06/2016,10910,,2,4.43
14/06/2016,13260,,1,3.44
14/06/2016,13260,,3,13.21
14/06/2016,13260,,1,9.39
14/06/2016,13260,,1,2.86
14/06/2016,13260,,2,10
14/06/2016,15817,,1,22.38
14/06/2016,17909,,1,7.81
14/06/2016,17909,,1,9.81
14/06/2016,13333,,2,8.25
14/06/2016,15162,,1,2.15
14/06/2016,15162,,1,5.97
14/06/2016,15162,,3,15.18
14/06/2016,16074,,3,22.68
14/06/2016,16074,,3,112.38
14/06/2016,10146,,1,5.19
14/06/2016,10146,,1,6.95
14/06/2016,10870,,1,25.83
14/06/2016,16192,,1,11.04
14/06/2016,17970,,4,7.65
14/06/2016,17970,,2,7.61
14/06/2016,20647,,1,33.63
14/06/2016,16725,,2,45.81
14/06/2016,16725,,1,12.43
14/06/2016,10610,,1,1.77
14/06/2016,10610,,1,1.58
14/06/2016,17028,,1,7.1
14/06/2016,13561,,1,7.17
14/06/2016,13561,,1,49.56
14/06/2016,13561,,1,7.43
14/06/2016,13561,,1,3.46
14/06/2016,13561,,1,4.09
14/06/2016,16551,,1,4.23
14/06/2016,16551,,1,9.4
14/06/2016,17166,,2,3.82
14/06/2016,17166,,1,3.96
14/06/2016,15801,,2,13.61
14/06/2016,15801,,2,18.67
14/06/2016,15801,,2,7.73
14/06/2016,15801,,2,8.21
14/06/2016,15801,,2,5.1
14/06/2016,15801,,1,5.4
14/06/2016,15801,,2,4.44
14/06/2016,15801,,1,2.64
14/06/2016,10493,,1,19.02
14/06/2016,20845,,1,22.44
14/06/2016,10184,,2,8.73
14/06/2016,10184,,2,3.82
14/06/2016,15928,,2,2.39
14/06/2016,10855,,1,39.48
14/06/2016,13164,,1,5.59
14/06/2016,17442,,1,4.57
14/06/2016,17442,,1,2.04
14/06/2016,10006,,2,8.73
14/06/2016,10006,,1,16.52
14/06/2016,10006,,2,27.57
14/06/2016,10006,,1,7.47
14/06/2016,10006,,1,7.27
14/06/2016,19616,,1,6.44
14/06/2016,10006,,1,16.52
14/06/2016,10006,,2,8.29
14/06/2016,16820,,1,3.9
14/06/2016,16820,,1,6.81
14/06/2016,12213,,1,16.44
14/06/2016,7443,,1,11.18
14/06/2016,7443,,1,13.12
14/06/2016,7443,,1,8.13
14/06/2016,17522,,1,4.7
14/06/2016,8681,,1,7.38
14/06/2016,10873,,2,3.96
14/06/2016,10638,,1,3.44
14/06/2016,1912,,1,24.38
14/06/2016,17585,,1,1.88
14/06/2016,17585,,1,7.44
14/06/2016,10682,,1,11.37
14/06/2016,1666,,1,9.31
14/06/2016,1666,,1,1.11
14/06/2016,13549,,1,11.05
14/06/2016,10198,,1,99.15
14/06/2016,10198,,1,25.18
14/06/2016,10198,,1,3.85
14/06/2016,10198,,2,6.15
14/06/2016,10198,,2,58.09
14/06/2016,10864,,1,8.08
14/06/2016,10864,,1,10.39
14/06/2016,10864,,1,6.5
14/06/2016,18335,,2,4.43
14/06/2016,18335,,1,11.18
14/06/2016,18335,,1,4.04
14/06/2016,8533,,1,1.36
14/06/2016,16983,,1,13.65
14/06/2016,16983,,1,24.08
14/06/2016,16983,,1,40.89
14/06/2016,16983,,1,15.87
14/06/2016,16983,,2,63.54
14/06/2016,17305,,1,15.78
14/06/2016,17305,,1,13.79
14/06/2016,17305,,1,2.11
14/06/2016,17305,,1,5.62
14/06/2016,10683,,1,15.4
14/06/2016,18817,,1,6
14/06/2016,18817,,1,23.25
14/06/2016,10502,,2,4.86
14/06/2016,10502,,2,2.43
14/06/2016,18949,,1,53.97
14/06/2016,18690,,1,12.25
14/06/2016,18690,,6,6.23
14/06/2016,19306,,1,6.75
14/06/2016,14364,,1,11.04
14/06/2016,17052,,1,5.18
14/06/2016,9046,,1,2.73
14/06/2016,9046,,2,9.24
14/06/2016,16743,,1,9.35
14/06/2016,826,,1,4.49
14/06/2016,826,,2,3.5
14/06/2016,20921,,1,18.3
14/06/2016,20921,,2,5.37
14/06/2016,20921,,1,2.76
14/06/2016,20921,,1,2.17
14/06/2016,10013,,1,13.79
14/06/2016,20125,,1,12.79
14/06/2016,9093,,1,6.63
14/06/2016,9093,,1,2.36
14/06/2016,9093,,1,5.08
14/06/2016,12053,,1,3.82
14/06/2016,12053,,1,8.46
14/06/2016,8460,,1,3.29
14/06/2016,8460,,1,5.64
14/06/2016,8460,,1,3.3
14/06/2016,15824,,1,5.97
14/06/2016,15824,,6,0.45
14/06/2016,15824,,1,41.62
14/06/2016,15746,,1,5.73
14/06/2016,15746,,1,6.82
14/06/2016,14761,,1,6.54
14/06/2016,14761,,1,5.19
14/06/2016,16839,,1,24.87
14/06/2016,16839,,2,8.46
14/06/2016,16839,,1,4.79
14/06/2016,16839,,2,10.8
14/06/2016,16839,,1,6.54
14/06/2016,10055,,1,3.12
14/06/2016,10055,,1,10.88
14/06/2016,1795,,2,9.39
14/06/2016,11700,,2,4.5
14/06/2016,8405,,1,6.92
14/06/2016,8405,,1,5.19
14/06/2016,11263,,1,5.04
14/06/2016,11263,,1,1.58
14/06/2016,3949,,1,3.48
14/06/2016,3949,,1,3.13
14/06/2016,17686,,1,4.5
14/06/2016,17686,,1,2.88
14/06/2016,19434,,1,8.08
14/06/2016,19434,,1,3.57
14/06/2016,19434,,1,10.88
14/06/2016,19434,,1,2.06
14/06/2016,13277,,1,5.94
14/06/2016,17968,,3,7.49
14/06/2016,17968,,1,3.85
14/06/2016,17968,,1,4.11
14/06/2016,17968,,1,3.34
14/06/2016,21004,,1,1.72
14/06/2016,8942,,1,5.05
14/06/2016,8942,,1,9.58
14/06/2016,8942,,1,6.62
14/06/2016,11962,,1,6.18
14/06/2016,17126,,1,5.69
14/06/2016,17126,,1,3.9
14/06/2016,17126,,1,16.35
14/06/2016,17126,,1,18.84
14/06/2016,17126,,1,6.9
14/06/2016,15057,,1,4.88
14/06/2016,13482,,1,4.57
14/06/2016,3652,,1,3.41
14/06/2016,19219,,1,8.93
14/06/2016,10660,,2,10.38
14/06/2016,2588,,1,3.48
14/06/2016,2588,,1,4.57
14/06/2016,18366,,1,25.18
14/06/2016,17693,,2,15.79
14/06/2016,10171,,1,3.57
14/06/2016,1665,,1,5.73
14/06/2016,1665,,1,5.16
14/06/2016,1710,,1,5.16
14/06/2016,16478,,1,7.38
15/06/2016,12232,,1,6.81
15/06/2016,12232,,1,4
15/06/2016,12232,,1,2.43
15/06/2016,12232,,1,1.9
15/06/2016,12232,,1,6.75
15/06/2016,17417,,1,4.83
15/06/2016,17417,,1,3.48
15/06/2016,17417,,1,6.03
15/06/2016,17417,,1,12.33
15/06/2016,17417,,1,6.11
15/06/2016,12065,,1,6.35
15/06/2016,12065,,1,8.46
15/06/2016,10246,,1,6.81
15/06/2016,10246,,2,8.64
15/06/2016,10246,,1,8.62
15/06/2016,17563,,1,2.78
15/06/2016,17563,,1,8.6
15/06/2016,17563,,1,4.19
15/06/2016,17563,,1,2.33
15/06/2016,21002,,3,5.32
15/06/2016,21002,,1,4.91
15/06/2016,21002,,78,20.21
15/06/2016,21002,,1,4.95
15/06/2016,21002,,1,11
15/06/2016,21002,,1,1.64
15/06/2016,17984,,1,3.48
15/06/2016,17984,,1,11.93
15/06/2016,15528,,2,12.66
15/06/2016,10684,,1,12.25
15/06/2016,10684,,1,1.62
15/06/2016,6998,,1,5.87
15/06/2016,6998,,1,5.79
15/06/2016,6998,,1,16.56
15/06/2016,6998,,1,1.74
15/06/2016,6998,,2,6
15/06/2016,6998,,1,34.09
15/06/2016,16934,,1,2.78
15/06/2016,16934,,1,3.74
15/06/2016,10839,,1,8.18
15/06/2016,10839,,1,17.66
15/06/2016,10839,,1,4.57
15/06/2016,13615,,1,4.26
15/06/2016,19226,,1,3.42
15/06/2016,19226,,1,22.18
15/06/2016,14928,,1,4.98
15/06/2016,21345,,1,6.23
15/06/2016,21345,,1,5.79
15/06/2016,21345,,1,7.38
15/06/2016,21345,,1,8.69
15/06/2016,17097,,1,48.54
15/06/2016,17097,,1,55.34
15/06/2016,17097,,1,6.75
15/06/2016,18090,,1,7.38
15/06/2016,18126,,1,2.49
15/06/2016,18126,,1,33.83
15/06/2016,18126,,2,66.57
15/06/2016,15862,,1,7.53
15/06/2016,16734,,1,4.57
15/06/2016,16734,,1,2.59
15/06/2016,16734,,1,19.29
15/06/2016,11253,,1,22.61
15/06/2016,13267,,1,7.43
15/06/2016,14796,,1,7.43
15/06/2016,14796,,1,6.58
15/06/2016,11865,,1,20.1
15/06/2016,11865,,1,6.54
15/06/2016,4027,,3,7.12
15/06/2016,4027,,1,9.81
15/06/2016,4027,,1,1.05
15/06/2016,4027,,2,8.62
15/06/2016,18834,,2,63.54
15/06/2016,21568,,1,40.89
15/06/2016,10685,,1,8.25
15/06/2016,17612,,1,12.93
15/06/2016,15526,,2,17.64
15/06/2016,15526,,2,18.06
15/06/2016,15526,,1,29.3
15/06/2016,18998,,1,6.13
15/06/2016,18998,,1,1.36
15/06/2016,16733,,1,4.5
15/06/2016,16733,,1,11.18
15/06/2016,10994,,2,8.21
15/06/2016,16732,,1,2.11
15/06/2016,16732,,1,6.13
15/06/2016,9125,,1,12.33
15/06/2016,12169,,1,4.57
15/06/2016,12169,,1,22.44
15/06/2016,15660,,1,7.43
15/06/2016,15660,,75,80.79
15/06/2016,19763,,1,17.46
15/06/2016,18970,,2,24.9
15/06/2016,18970,,1,33.38
15/06/2016,18970,,1,4.94
15/06/2016,10686,,1,7.43
15/06/2016,10686,,1,10.88
15/06/2016,17968,,4,15.45
15/06/2016,17968,,1,2.43
15/06/2016,17968,,1,11.16
15/06/2016,17968,,1,1.86
15/06/2016,17968,,2,4.43
15/06/2016,17968,,2,3.82
15/06/2016,13670,,1,4.09
15/06/2016,15764,,1,8.82
15/06/2016,15764,,1,2.59
15/06/2016,17451,,1,3.9
15/06/2016,17451,,5,2.86
15/06/2016,17451,,1,13.12
15/06/2016,17700,,1,4.02
15/06/2016,17700,,1,4.91
15/06/2016,17700,,1,5.04
15/06/2016,17700,,1,13.18
15/06/2016,17700,,1,23.13
15/06/2016,15869,,1,14.62
15/06/2016,15869,,1,6.13
15/06/2016,10587,,1,1.71
15/06/2016,10587,,1,2.86
15/06/2016,15804,,3,13.5
15/06/2016,15804,,2,2.59
15/06/2016,15804,,3,9.4
15/06/2016,15804,,1,34.42
15/06/2016,15804,,2,3.36
15/06/2016,15804,,3,55.47
15/06/2016,15804,,2,8.28
15/06/2016,15804,,2,7.37
15/06/2016,15804,,1,8.31
15/06/2016,17428,,1,5.43
15/06/2016,17428,,1,3.42
15/06/2016,17306,,1,15.83
15/06/2016,17306,,1,6.07
15/06/2016,17779,,1,7.85
15/06/2016,14494,,3,31.55
15/06/2016,14494,,2,75.27
15/06/2016,14494,,1,27.67
15/06/2016,3769,,1,5.38
15/06/2016,18835,,1,9.03
15/06/2016,18835,,1,7.51
15/06/2016,18987,,1,13.9
15/06/2016,18987,,1,2.88
15/06/2016,22132,,1,5.1
15/06/2016,22132,,1,40.89
15/06/2016,18949,,1,15.35
15/06/2016,10251,,2,2.47
15/06/2016,10251,,2,30.3
15/06/2016,10251,,2,7.27
15/06/2016,1687,,1,3.53
15/06/2016,1687,,1,3.57
15/06/2016,1687,,1,1.11
15/06/2016,15685,,1,41.7
15/06/2016,15685,,1,4.29
15/06/2016,15685,,1,12.33
15/06/2016,17173,,1,19.59
15/06/2016,17173,,1,19.74
15/06/2016,17173,,1,13.74
15/06/2016,17173,,1,9.35
15/06/2016,17173,,1,7.17
15/06/2016,13210,,1,8
15/06/2016,16483,,1,5.61
15/06/2016,16483,,1,29.04
15/06/2016,16483,,2,25.74
15/06/2016,16483,,2,5.64
15/06/2016,16483,,2,7.37
15/06/2016,16483,,1,3.41
15/06/2016,15739,,1,1.36
15/06/2016,15739,,1,13.9
15/06/2016,15739,,1,16.29
15/06/2016,14776,,1,5.18
15/06/2016,21710,,1,8.25
15/06/2016,21710,,1,2.11
15/06/2016,21710,,1,12.32
15/06/2016,16072,,1,7.1
15/06/2016,16072,,1,7.44
15/06/2016,17189,,1,10.83
15/06/2016,17189,,2,24.8
15/06/2016,17189,,1,4.57
15/06/2016,17189,,1,6
15/06/2016,11451,,2,12.87
15/06/2016,11704,,1,7.17
15/06/2016,16011,,1,3.74
15/06/2016,16011,,1,10.88
15/06/2016,13321,,1,6.92
15/06/2016,13321,,1,13.02
15/06/2016,20168,,2,13.61
15/06/2016,20168,,3,3.88
15/06/2016,20168,,1,2.11
15/06/2016,20168,,2,10
15/06/2016,16739,,1,6.44
15/06/2016,21646,,1,17.48
15/06/2016,21646,,1,4.14
15/06/2016,21646,,2,14.92
15/06/2016,21646,,2,20.88
15/06/2016,17008,,1,5.97
15/06/2016,17008,,1,3.18
15/06/2016,15500,,1,7.23
15/06/2016,17226,,1,8.18
15/06/2016,17226,,1,4.81
15/06/2016,17226,,0.67,8.27
15/06/2016,17226,,1,5.19
15/06/2016,17226,,3,41.69
15/06/2016,17226,,1,7.23
15/06/2016,16747,,2,2.9
15/06/2016,16747,,3,6.13
15/06/2016,16747,,1,4.57
15/06/2016,16747,,1,15.83
15/06/2016,16747,,1,18.32
15/06/2016,16747,,1,8.93
15/06/2016,16747,,1,10.32
15/06/2016,16747,,2,18.06
15/06/2016,16049,,1,2.47
15/06/2016,16049,,1,8.75
15/06/2016,16049,,3,3.18
15/06/2016,16977,,1,5.96
15/06/2016,17802,,2,7.61
15/06/2016,21460,,1,13.96
15/06/2016,21460,,1,18.32
15/06/2016,17477,,1,20.1
15/06/2016,17477,,4,163.57
15/06/2016,17038,,1,5.19
15/06/2016,17038,,1,67.95
15/06/2016,2243,,3,6.09
15/06/2016,2243,,1,3.76
15/06/2016,2243,,1,6.58
15/06/2016,13588,,1,30.15
15/06/2016,15514,,1,5.66
15/06/2016,15514,,1,3.27
15/06/2016,15514,,1,1.23
15/06/2016,22017,,1,6.75
15/06/2016,15915,,2,14
15/06/2016,15915,,1,10.98
15/06/2016,12217,,1,12.4
15/06/2016,16543,,1,41.62
15/06/2016,16983,,1,13.65
15/06/2016,19831,,1,13.93
15/06/2016,15539,,2,5.56
15/06/2016,15539,,2,5.76
15/06/2016,15539,,1,3.42
15/06/2016,16974,,1,20.1
15/06/2016,16974,,1,3.53
15/06/2016,20945,,1,4.5
15/06/2016,20100,,1,12.02
15/06/2016,20100,,2,5.32
15/06/2016,18168,,1,11.19
15/06/2016,18631,,1,6.13
15/06/2016,18448,,3,79.44
15/06/2016,10687,,1,1.12
15/06/2016,16541,,2,32.46
15/06/2016,16541,,1,16.23
15/06/2016,10688,,1,5.46
15/06/2016,10688,,1,1.88
15/06/2016,18084,,2,63.54
15/06/2016,18084,,1,24.38
15/06/2016,8890,,2,4.06
15/06/2016,8890,,1,10.02
15/06/2016,18651,,2,11.73
15/06/2016,10659,,1,27.26
15/06/2016,9843,,1,25.84
15/06/2016,16731,,1,1.82
15/06/2016,17292,,2,36.9
15/06/2016,17292,,2,19.53
15/06/2016,17292,,1,5.69
15/06/2016,17292,,3,6.25
15/06/2016,17292,,3,64.97
15/06/2016,17292,,3,8.46
15/06/2016,17292,,3,25.7
15/06/2016,10370,,1,1.56
15/06/2016,9955,,2,15.75
15/06/2016,9955,,2,3.44
15/06/2016,9955,,2,31.42
15/06/2016,17289,,1,16.62
